close,high,low,open,volume,EMA,RSI,VolumeAvg,HighVolume,BuySignal,SellSignal,BullishEngulfing,BearishEngulfing,ScoreIA,TrailStop,SL,TP
139.2606658935547,141.37510329816405,133.04401504155618,139.40683420534555,157611700,115.62352112958118,69.65701998949308,108845750.0,False,False,False,False,False,40,,,
139.49452209472656,140.60533283780688,137.7503450890547,139.92325867417892,98390600,116.03866897245327,69.88892190479585,111018775.0,False,False,False,False,False,40,,,
138.42263793945312,140.60528945776494,136.81489113063623,139.75755516699317,140843800,116.42795538927065,67.3482078386669,111836655.0,False,False,False,False,False,40,,,
133.57997131347656,138.3545216080431,133.199957390702,135.94776180776887,142621100,116.72625131838727,57.22625753313258,112915345.0,False,False,False,False,False,40,,,
128.5812530517578,133.2388629438258,126.8760607101987,132.3521593578717,177523800,116.93242526157633,49.03415105991421,116968930.0,True,False,False,False,False,40,,,
130.70542907714844,131.91368500960326,127.57761256614795,130.32541537656869,106239800,117.1719557627167,52.16771051034065,117325090.0,False,False,False,False,False,40,,,
131.53372192382812,132.81991691760996,131.16344668453948,132.25476545115475,83305400,117.42172560899691,53.371601777149735,114325265.0,False,False,False,False,False,40,,,
130.5105743408203,132.29372041863363,130.18902194631957,132.283966945161,89880900,117.64935776085471,51.642531391052046,113936065.0,False,False,False,False,False,40,,,
133.8722686767578,133.8820072844467,131.14395684543172,132.8101805826387,84183100,117.93149534200086,56.615766467054904,110390820.0,False,False,False,False,False,40,,,
133.45751953125,134.1015854508509,132.57925865202728,134.033283551068,75693800,118.2015131539878,55.85258005394401,108696600.0,False,False,False,False,False,40,,,
133.60391235351562,133.65270793576502,131.6619613464302,132.74515775495385,71297200,118.46938096615351,56.07763982605457,107003550.0,False,False,False,False,False,40,,,
132.7256317138672,134.5504851694013,132.56950670280034,133.3209020588762,76774200,118.71731576176592,54.28947958225987,105823035.0,False,False,False,False,False,40,,,
132.12060546875,133.6819746696006,131.15450660056266,133.18428060554035,73046600,118.95041645232216,53.034883533376785,104877810.0,False,False,False,False,False,40,,,
131.8668975830078,133.09646585492624,130.5397381460376,132.61829297068624,64280000,119.17505090676886,52.48712961204397,103659970.0,False,False,False,False,False,40,,,
132.10105895996094,132.25719882820738,130.46163501432542,131.10570080310399,60145100,119.39985104682438,52.96992765734421,102156135.0,False,False,False,False,False,40,,,
129.97369384765625,132.72558797369038,129.5833442228288,132.2181557968882,80576300,119.58374396509971,48.17996459544256,100605025.0,False,False,False,False,True,20,,,
127.68047332763672,129.0271538654206,126.34356083975098,128.08057622514062,97918500,119.72455664966557,43.60271317203726,100963085.0,False,False,False,False,False,20,,,
126.57776641845703,126.86075693989008,124.33330389453356,126.08007238065763,96856700,119.84374290651412,41.558181748744964,100589945.0,False,False,False,False,False,20,,,
126.7339096069336,127.55363670145083,125.6897555852295,127.09498501546292,87668800,119.96357189260837,41.97309500827473,98965840.0,False,False,False,False,False,20,,,
122.95736694335938,126.58753801577001,122.56702460688798,124.91882434122574,103916400,120.015637893491,35.422651619434724,98438690.0,False,False,False,False,False,20,,,
122.82073211669922,123.65020481957035,115.53111655663116,120.77144442573531,158273000,120.06442214085115,35.20856000124517,98471755.0,True,False,False,False,False,40,,,
122.32304382324219,122.52797184498519,119.2783904200208,121.92294838417055,111039900,120.10370251793621,34.393158775165894,99104220.0,False,False,False,False,False,20,,,
118.06835174560547,123.40626429687318,117.62922124798095,121.6692486287069,148199500,120.06830511320003,28.348766334578567,99472005.0,False,False,True,False,False,20,,,
118.33181762695312,121.83512279314837,118.27326144324365,119.62969515081251,164560400,120.03810533083052,29.178779398145988,100568970.0,True,False,False,False,False,40,,,
124.70413208007812,124.84075076896436,119.82487191939815,120.76168897682948,116307900,120.11925362212178,45.59454673148575,97508175.0,False,True,False,False,False,40,123.45709075927735,122.83357009887695,128.44525604248048
122.09861755371094,125.6116836281733,121.99127322699131,125.3091718593238,102260900,120.15367734267114,41.37190458227253,97309230.0,False,False,False,False,False,20,123.45709075927735,,
